r[cm]	λ[cm]	Q_ext	Q_sca	g
0.33554432	0.0015340340340340341	2.0161889343938197	1.1887304682373876	0.8802657908105483
0.33554432	0.0015369369369369371	2.016207985917442	1.1885659236361745	0.8804099303065138
0.33554432	0.00153983983983984	2.016227023745774	1.188401725035889	0.8805538130340559
0.33554432	0.001542742742742743	2.0162460477315354	1.1882378739117798	0.8806974377873252
0.33554432	0.001545645645645646	2.016265058033818	1.188074371742715	0.8808408033580327
0.33554432	0.0015485485485485487	2.0162840548469054	1.1879112200112227	0.8809839085354612
0.33554432	0.0015514514514514517	2.016303037999041	1.1877484202034674	0.8811267521064666
0.33554432	0.0015543543543543544	2.016322007781949	1.1875859738092678	0.8812693328554881
0.33554432	0.0015572572572572574	2.016340964040934	1.1874238823220882	0.8814116495645523
0.33554432	0.0015601601601601604	2.0163599070528826	1.1872621472390386	0.8815537010132796
0.33554432	0.0015630630630630632	2.016378996256843	1.1870607934210984	0.8817306852343723
0.33554432	0.0015659659659659662	2.0163981459485445	1.186841087851561	0.8819238600467297
0.33554432	0.001568868868868869	2.0164172823160107	1.1866214380352302	0.8821170145469777
0.33554432	0.001571771771771772	2.0164364056246846	1.1864018448190337	0.882310147947535
0.33554432	0.001574674674674675	2.0164555157464275	1.1861823090543344	0.882503259456678
0.33554432	0.0015775775775775777	2.016474612945421	1.1859628315969086	0.8826963482785167
0.33554432	0.0015804804804804807	2.0164936970933036	1.1857434133069995	0.8828894136129763
0.33554432	0.0015833833833833835	2.0165127684567867	1.1855240550493324	0.8830824546557791
0.33554432	0.0015862862862862865	2.0165318269034747	1.1853047576931617	0.8832754705984244
0.33554432	0.0015891891891891895	2.016550872706544	1.1850855221123051	0.8834684606281715
0.33554432	0.0015920920920920922	2.0165699057255346	1.1848663491851585	0.8836614239280183
0.33554432	0.0015949949949949952	2.0165889262443133	1.1846472397947423	0.8838543596766821
0.33554432	0.001597897897897898	2.016607934109865	1.1844281948287203	0.88404726704858
0.33554432	0.001600800800800801	2.016627179888445	1.1842002520583053	0.8842492385749752
0.33554432	0.001603703703703704	2.0166466456010155	1.18396385946996	0.8844597910860668
0.33554432	0.0016066066066066067	2.0166660969200025	1.183727345535867	0.8846704657948802
0.33554432	0.0016095095095095097	2.0166855340785124	1.1834907102365362	0.8848812625343218
0.33554432	0.0016124124124124125	2.0167049568913327	1.183253953552042	0.8850921811355817
0.33554432	0.0016153153153153155	2.016724365616117	1.1830170754620344	0.8853032214281242
0.33554432	0.0016182182182182185	2.016743760157966	1.1827800759457106	0.8855143832396765
0.33554432	0.0016211211211211213	2.0167631404496578	1.182542954981864	0.8857256663962249
0.33554432	0.0016240240240240243	2.016782506735909	1.1823057125488041	0.885937070721997
0.33554432	0.001626926926926927	2.0168018589289067	1.1820683486244208	0.8861485960394592
0.33554432	0.00162982982982983	2.0168211969618404	1.1818308631861325	0.8863602421693011
0.33554432	0.001632732732732733	2.01684052107552	1.1815932562109182	0.886572008930432
0.33554432	0.0016356356356356358	2.016859831184306	1.181355527675275	0.8867838961399633
0.33554432	0.0016385385385385388	2.0168791272180577	1.1811176775552414	0.886995903613206
0.33554432	0.0016414414414414416	2.0168984094220974	1.1808797058263938	0.8872080311636562
0.33554432	0.0016443443443443445	2.01691767770844	1.1806416124637984	0.887420278602984
0.33554432	0.0016472472472472475	2.016936931999522	1.180403397442085	0.8876326457410297
0.33554432	0.0016501501501501503	2.0169561725540746	1.1801650607353493	0.8878451323857852
0.33554432	0.0016530530530530533	2.0169753992770953	1.1799266023172332	0.8880577383433922
0.33554432	0.001655955955955956	2.0169946121979394	1.1796880221608506	0.8882704634181239
0.33554432	0.001658858858858859	2.0170138112413123	1.1794493202388365	0.8884833074123814
0.33554432	0.0016617617617617618	2.0170329966576133	1.1792104965232857	0.8886962701266772
0.33554432	0.0016646646646646648	2.0170521683565634	1.1789715509858125	0.8889093513596317
0.33554432	0.0016675675675675678	2.017071326366943	1.1787324835974866	0.8891225509079558
0.33554432	0.0016704704704704706	2.0170906353659386	1.1784760496627174	0.8893517271978841
0.33554432	0.0016733733733733736	2.0171101978935697	1.1781912595252395	0.8896070095712338
0.33554432	0.0016762762762762764	2.01712974209901	1.1779064231851701	0.8898623736239042
0.33554432	0.0016791791791791794	2.017149267927382	1.1776215415942157	0.89011781819963
0.33554432	0.0016820820820820823	2.0171687753227654	1.1773366157125278	0.8903733421317347
0.33554432	0.0016849849849849851	2.017188264118752	1.1770516465088239	0.8906289442430484
0.33554432	0.001687887887887888	2.017207734486139	1.1767666349604973	0.8908846233458237
0.33554432	0.0016907907907907909	2.017227186245527	1.1764815820536754	0.8911403782416478
0.33554432	0.0016936936936936939	2.0172466193371403	1.1761964887833576	0.8913962077213574
0.33554432	0.0016965965965965969	2.0172660337001465	1.175911356153474	0.8916521105649498
0.33554432	0.0016994994994994996	2.0172854292727136	1.1756261851770424	0.8919080855414983
0.33554432	0.0017024024024024026	2.017304805878602	1.1753409768762162	0.8921641314090595
0.33554432	0.0017053053053053054	2.017324163688246	1.1750557322824062	0.8924202469145837
0.33554432	0.0017082082082082084	2.017343502514801	1.1747704524364095	0.8926764307938267
0.33554432	0.0017111111111111114	2.0173628222923736	1.1744851383884947	0.8929326817712572
0.33554432	0.0017140140140140142	2.0173821229539834	1.1741997911984923	0.8931889985599607
0.33554432	0.0017169169169169171	2.0174014044316007	1.1739144119359497	0.8934453798615527
0.33554432	0.00171981981981982	2.017420666656118	1.1736290016802156	0.8937018243660807
0.33554432	0.001722722722722723	2.0174399095573357	1.1733435615205496	0.8939583307519278
0.33554432	0.001725625625625626	2.017459133063965	1.1730580925562437	0.8942148976857189
0.33554432	0.0017285285285285287	2.0174783369849796	1.1727725958967399	0.8944715238222233
0.33554432	0.0017314314314314317	2.0174975214883704	1.1724870726617753	0.894728207804259
0.33554432	0.0017343343343343344	2.017516686376129	1.172201523981422	0.8949849482625863
0.33554432	0.0017372372372372374	2.0175358315725895	1.1719159509963155	0.8952417438158184
0.33554432	0.0017401401401401404	2.017555191744724	1.1716547529350638	0.8954791413045504
0.33554432	0.0017430430430430432	2.017575038389734	1.1714467290234243	0.8956741903676076
0.33554432	0.0017459459459459462	2.0175948633838443	1.1712393778306571	0.8958687541323418
0.33554432	0.001748848848848849	2.017614666639361	1.171032704771738	0.896062828310151
0.33554432	0.001751751751751752	2.017634448068268	1.1708267152978589	0.8962564085890947
0.33554432	0.001754654654654655	2.0176542075822685	1.1706214148966805	0.8964494906338145
0.33554432	0.0017575575575575577	2.0176739450927674	1.1704168090925189	0.896642070085449
0.33554432	0.0017604604604604607	2.0176936605108855	1.1702129034465723	0.8968341425615539
0.33554432	0.0017633633633633635	2.017713353747505	1.1700097035571724	0.897025703656024
0.33554432	0.0017662662662662665	2.0177330247132446	1.1698072150599679	0.8972167489390092
0.33554432	0.0017691691691691695	2.017752673318479	1.1696054436281536	0.897407273956835
0.33554432	0.0017720720720720722	2.017772299473367	1.169404394972705	0.8975972742319277
0.33554432	0.0017749749749749752	2.0177919030878475	1.1692040748425838	0.897786745262731
0.33554432	0.001777877877877878	2.017811484071654	1.1690044890249565	0.8979756825236291
0.33554432	0.001780780780780781	2.017831042334347	1.168805643345439	0.8981640814648739
0.33554432	0.001783683683683684	2.0178505777852855	1.168607543668272	0.8983519375125008
0.33554432	0.0017865865865865868	2.017870090333684	1.1684101958965838	0.8985392460682587
0.33554432	0.0017894894894894897	2.017889579888592	1.1682136059725805	0.8987260025095322
0.33554432	0.0017923923923923925	2.017909046358933	1.1680177798777864	0.8989122021892682
0.33554432	0.0017952952952952955	2.0179284897827663	1.1678227236332381	0.8990978404358998
0.33554432	0.0017981981981981983	2.0179479098162703	1.1676284432997293	0.8992829125532765
0.33554432	0.0018011011011011013	2.017967348106595	1.1674432275799171	0.8994605038625231
0.33554432	0.0018040040040040043	2.017987259411136	1.1673570912802287	0.8995555290372176
0.33554432	0.001806906906906907	2.01800715428711	1.1672721828263901	0.8996496332730719
0.33554432	0.00180980980980981	2.018027032759674	1.1671885077742599	0.899742812529093
0.33554432	0.0018127127127127128	2.0180468948550403	1.167106071687382	0.8998350627627798
0.33554432	0.0018156156156156158	2.01806674060053	1.1670248801368228	0.8999263799302756
0.33554432	0.0018185185185185188	2.018086570024562	1.166944938700941	0.9000167599865204
0.33554432	0.0018214214214214216	2.0181063832841213	1.1668662529651725	0.900106198885403
0.33554432	0.0018243243243243246	2.0181261801649595	1.1667888285218306	0.9001946925799168
0.33554432	0.0018272272272272273	2.0181459608175176	1.1667126709698552	0.9002822370223146
0.33554432	0.0018301301301301303	2.018165725274852	1.1666377859146253	0.9003688281642687
0.33554432	0.0018330330330330333	2.0181854735711533	1.1665641789677033	0.9004544619570273
0.33554432	0.001835935935935936	2.018205205741778	1.1664918557466315	0.9005391343515777
0.33554432	0.001838838838838839	2.0182249727351502	1.1664305269716282	0.900614738181359
0.33554432	0.0018417417417417419	2.0182448277254403	1.1663900566279077	0.900673042267711
0.33554432	0.0018446446446446448	2.0182646690800023	1.1663509898384699	0.900730292767843
0.33554432	0.0018475475475475478	2.018284496990513	1.1663133316077625	0.9007864861366965
0.33554432	0.0018504504504504506	2.0183043115280914	1.1662770869343786	0.9008416188368626
0.33554432	0.0018533533533533536	2.018324112765054	1.1662422608107554	0.9008956873387698
0.33554432	0.0018562562562562564	2.018343900905294	1.166208858222878	0.9009486881208671
0.33554432	0.0018591591591591594	2.018363675778453	1.1661768841500117	0.901000617669817
0.33554432	0.0018620620620620624	2.0183834375773926	1.1661463435644324	0.9010514724806805
0.33554432	0.0018649649649649651	2.018403186379465	1.1661172414310799	0.9011012490571056
0.33554432	0.0018678678678678681	2.018422922263224	1.1660895827073243	0.9011499439115201
0.33554432	0.0018707707707707709	2.0184426454455173	1.1660633723426592	0.9011975535653213
0.33554432	0.0018736736736736739	2.018462355751903	1.1660386152783753	0.9012440745490616
0.33554432	0.0018765765765765769	2.018482053385629	1.1660153164473328	0.9012895034026485
0.33554432	0.0018794794794794796	2.0185017384302792	1.1659934807735945	0.90133383667553
0.33554432	0.0018823823823823826	2.0185214111055783	1.1659731131722002	0.9013770709268911
0.33554432	0.0018852852852852854	2.0185410712479883	1.1659542185488034	0.901419202725845
0.33554432	0.0018881881881881884	2.0185607190624446	1.1659368017994325	0.9014602286516271
0.33554432	0.0018910910910910914	2.018580355944155	1.1659210645451386	0.9014999844784936
0.33554432	0.0018939939939939942	2.018600607048839	1.1660006769863707	0.901461920400935
0.33554432	0.0018968968968968972	2.018620855714136	1.166082376007285	0.9014222896981784
0.33554432	0.0018997997997998	2.0186411022567845	1.166166163958455	0.901381090960079
0.33554432	0.001902702702702703	2.0186613468741785	1.1662520431381096	0.9013383228175059
0.33554432	0.001905605605605606	2.0186815899148387	1.1663400157919932	0.9012939839424843
0.33554432	0.0019085085085085087	2.018701831302415	1.1664300841131725	0.9012480730483271
0.33554432	0.0019114114114114117	2.0187220713640723	1.1665222502418608	0.901200588889766
0.33554432	0.0019143143143143145	2.0187423104426476	1.1666165162653215	0.9011515302630816
0.33554432	0.0019172172172172174	2.018762548478023	1.1667128842176642	0.901100896006223
0.33554432	0.0019201201201201204	2.0187827857915055	1.1668113560797277	0.9010486849989294
0.33554432	0.0019230230230230232	2.018803022723784	1.1669119337789597	0.9009948961628459
0.33554432	0.0019259259259259262	2.018823259223549	1.1670146191892774	0.9009395284616343
0.33554432	0.001928828828828829	2.0188434956092864	1.1671194141309467	0.9008825809010813
0.33554432	0.001931731731731732	2.018863746970507	1.1672345450812454	0.9008161012803115
0.33554432	0.0019346346346346347	2.0188840450205294	1.167376582127616	0.9007239746958499
0.33554432	0.0019375375375375377	2.01890434555646	1.1675200353255628	0.9006307853710654
0.33554432	0.0019404404404404407	2.018924648845013	1.1676649036644078	0.9005365342981706
0.33554432	0.0019433433433433435	2.0189449547521394	1.167811186109553	0.9004412224888476
0.33554432	0.0019462462462462465	2.0189652635180813	1.1679588816025936	0.900344850974189
0.33554432	0.0019491491491491493	2.018985575415564	1.1681079890614907	0.9002474208046393
0.33554432	0.0019520520520520522	2.0190058902970667	1.1682585073806224	0.900148933049924
0.33554432	0.001954954954954955	2.0190262084063995	1.1684104354309597	0.9000493887989933
0.33554432	0.001957857857857858	2.019046530026408	1.1685637720601871	0.8999487891599521
0.33554432	0.001960760760760761	2.019066854988375	1.1687185160927984	0.8998471352599933
0.33554432	0.0019636636636636636	2.0190871836872275	1.1688746663302758	0.8997444282453336
0.33554432	0.0019665665665665666	2.019107515987933	1.169032221551167	0.899640669281141
0.33554432	0.0019694694694694695	2.0191278521243494	1.1691911805112731	0.8995358595514692
0.33554432	0.0019723723723723725	2.0191481923753343	1.1693515419437361	0.8994300002591851
0.33554432	0.0019752752752752755	2.019168536574267	1.1695133045592019	0.8993230926258972
0.33554432	0.001978178178178178	2.0191888851130586	1.1696764670459432	0.899215137891884
0.33554432	0.001981081081081081	2.019209237851449	1.1698410280699938	0.8991061373160184
0.33554432	0.001983983983983984	2.0192306526975803	1.1701397052105518	0.8988892120803222
0.33554432	0.001986886886886887	2.0192521434328277	1.170447374821405	0.8986651747341171
0.33554432	0.00198978978978979	2.019273655943358	1.1707572258267671	0.8984395118059652
0.33554432	0.0019926926926926926	2.0192951906499235	1.171069249563649	0.8982122305509797
0.33554432	0.0019955955955955956	2.0193167474001843	1.1713834373504652	0.8979833382503479
0.33554432	0.0019984984984984986	2.019338326590038	1.1716997804878266	0.8977528422107179
0.33554432	0.0020014014014014016	2.019359928079119	1.172018270259437	0.8975207497635963
0.33554432	0.0020043043043043046	2.0193815522423963	1.1723388979328864	0.8972870682647422
0.33554432	0.002007207207207207	2.0194031989480146	1.1726616547605173	0.8970518050935721
0.33554432	0.00201011011011011	2.0194248684162694	1.172986531980173	0.8968149676525566
0.33554432	0.002013013013013013	2.019446560932154	1.1733135208160648	0.8965765633666328
0.33554432	0.002015915915915916	2.0194682762943	1.1736426124795403	0.8963365996826116
0.33554432	0.002018818818818819	2.0194894173201794	1.1739130454878715	0.8961402337257798
0.33554432	0.0020217217217217216	2.019510513646159	1.1741789250628227	0.895947254964856
0.33554432	0.0020246246246246246	2.0195316222252355	1.1744460112363613	0.8957533831035651
0.33554432	0.0020275275275275276	2.0195527428245934	1.174714299797813	0.8955586217484774
0.33554432	0.0020304304304304306	2.0195738758008055	1.1749837865353354	0.8953629745112754
0.33554432	0.0020333333333333336	2.01959502092192	1.175254467236139	0.8951664450085993
0.33554432	0.002036236236236236	2.019616178541414	1.1755263376866523	0.8949690368618928
